filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
b470324dc5c81cef8ae24fd1d3fd4e59.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,83,[83],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
b470324dc5c81cef8ae24fd1d3fd4e59.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,105,[105],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
bb640cebefcc550f357c.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,77,"[77, 78]",https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
bc37eb9bc506a6f165152d676e3ccd42.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,17,[17],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
bcd8b4002b6cbf77dd89.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,46,[46],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
c26b2dd5c2bdeaf6d7479a68bd7023bb.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,21,[21],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
c577716bd2f15b9ca330b15443e8bfbe.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,40,[40],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
c577716bd2f15b9ca330b15443e8bfbe.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,56,[56],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
d8c9c548a5a761be7ae6.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,200,[200],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
da85e4146a359c158bbb.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,15,[15],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
e03c32819641dd65e0e70e563a56be42.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,150,[150],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
e196107b5e0afc834652bd3153030c42.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,137,[137],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ea9c15362abe3f63773a.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,59,[59],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
edd68921d49f2daf86a31017c50c0be7.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,133,[133],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
f49da483a5b59dec9484b42ad5d25caa.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,85,[85],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
f49da483a5b59dec9484b42ad5d25caa.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,93,[93],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
2665853.py,hashlib_new,B324,MEDIUM,HIGH,Use of insecure MD4 or MD5 hash function.,22,[22],https://bandit.readthedocs.io/en/latest/plugins/b324_hashlib_new.html
1820829.py,jinja2_autoescape_false,B701,HIGH,HIGH,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",20,"[20, 21, 22]",https://bandit.readthedocs.io/en/latest/plugins/b701_jinja2_autoescape_false.html
472309.py,jinja2_autoescape_false,B701,HIGH,HIGH,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",50,"[50, 51, 52, 53, 54]",https://bandit.readthedocs.io/en/latest/plugins/b701_jinja2_autoescape_false.html
5498503.py,jinja2_autoescape_false,B701,HIGH,HIGH,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",35,[35],https://bandit.readthedocs.io/en/latest/plugins/b701_jinja2_autoescape_false.html
7554134.py,jinja2_autoescape_false,B701,HIGH,HIGH,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",24,[24],https://bandit.readthedocs.io/en/latest/plugins/b701_jinja2_autoescape_false.html
b09f45e112b226b97a36.py,jinja2_autoescape_false,B701,HIGH,HIGH,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",15,[15],https://bandit.readthedocs.io/en/latest/plugins/b701_jinja2_autoescape_false.html
c4ca2e183c3cfb3b93e0.py,jinja2_autoescape_false,B701,HIGH,HIGH,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",25,[25],https://bandit.readthedocs.io/en/latest/plugins/b701_jinja2_autoescape_false.html
5308423.py,paramiko_calls,B601,MEDIUM,MEDIUM,"Possible shell injection via Paramiko call, check inputs are properly sanitized.",19,[19],https://bandit.readthedocs.io/en/latest/plugins/b601_paramiko_calls.html
5308423.py,paramiko_calls,B601,MEDIUM,MEDIUM,"Possible shell injection via Paramiko call, check inputs are properly sanitized.",21,[21],https://bandit.readthedocs.io/en/latest/plugins/b601_paramiko_calls.html
2607abf0e3431b6f133861bbe1bb694e.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",39,"[38, 39]",https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
2607abf0e3431b6f133861bbe1bb694e.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",42,"[41, 42]",https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
2607abf0e3431b6f133861bbe1bb694e.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",45,"[44, 45]",https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
2607abf0e3431b6f133861bbe1bb694e.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",48,"[47, 48]",https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
396fe44739392756abac8c2e213bb11e.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",67,"[66, 67, 68]",https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
396fe44739392756abac8c2e213bb11e.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",85,"[83, 84, 85]",https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
a7eb492db4f35b66e591.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",28,[28],https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
abe5c8053852a734c1f6.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",71,"[70, 71]",https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
abe5c8053852a734c1f6.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",78,"[76, 77, 78]",https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
abe5c8053852a734c1f6.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",142,"[141, 142]",https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
b9c5b5529381d1737fc3.py,request_with_no_cert_validation,B501,HIGH,HIGH,"Requests call with verify=False disabling SSL certificate checks, security issue.",17,"[16, 17]",https://bandit.readthedocs.io/en/latest/plugins/b501_request_with_no_cert_validation.html
2049083.py,set_bad_file_permissions,B103,MEDIUM,HIGH,Chmod setting a permissive mask 0o755 on file (bin_path).,84,[84],https://bandit.readthedocs.io/en/latest/plugins/b103_set_bad_file_permissions.html
2190472.py,set_bad_file_permissions,B103,HIGH,HIGH,Chmod setting a permissive mask 0o1363 on file (remotefile).,136,[136],https://bandit.readthedocs.io/en/latest/plugins/b103_set_bad_file_permissions.html
74be22d1c3d7c1dfefdd.py,ssl_with_bad_version,B502,HIGH,HIGH,"ssl.wrap_socket call with insecure SSL/TLS protocol version identified, security issue.",24,"[23, 24]",https://bandit.readthedocs.io/en/latest/plugins/b502_ssl_with_bad_version.html
1347055.py,ssl_with_no_version,B504,LOW,MEDIUM,"ssl.wrap_socket call with no SSL/TLS protocol version specified, the default SSLv23 could be insecure, possible security issue.",181,"[181, 182, 183, 184]",https://bandit.readthedocs.io/en/latest/plugins/b504_ssl_with_no_version.html
1706787.py,ssl_with_no_version,B504,LOW,MEDIUM,"ssl.wrap_socket call with no SSL/TLS protocol version specified, the default SSLv23 could be insecure, possible security issue.",42,[42],https://bandit.readthedocs.io/en/latest/plugins/b504_ssl_with_no_version.html
2993700.py,ssl_with_no_version,B504,LOW,MEDIUM,"ssl.wrap_socket call with no SSL/TLS protocol version specified, the default SSLv23 could be insecure, possible security issue.",25,"[25, 26, 27, 28]",https://bandit.readthedocs.io/en/latest/plugins/b504_ssl_with_no_version.html
2e19d98039469b9d0134.py,ssl_with_no_version,B504,LOW,MEDIUM,"ssl.wrap_socket call with no SSL/TLS protocol version specified, the default SSLv23 could be insecure, possible security issue.",16,[16],https://bandit.readthedocs.io/en/latest/plugins/b504_ssl_with_no_version.html
7028596.py,ssl_with_no_version,B504,LOW,MEDIUM,"ssl.wrap_socket call with no SSL/TLS protocol version specified, the default SSLv23 could be insecure, possible security issue.",13,[13],https://bandit.readthedocs.io/en/latest/plugins/b504_ssl_with_no_version.html
01102f2e8b1901be273a.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",9,[9],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
028386b860b75e4f5472.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",65,[65],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
036523669f428105ca81.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",12,[12],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
036523669f428105ca81.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",15,[15],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
036523669f428105ca81.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",16,[16],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
036523669f428105ca81.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",19,[19],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
036523669f428105ca81.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",46,[46],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
036523669f428105ca81.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",47,[47],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
072712792c46aa192797.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",68,[68],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
092633087d56b8782bb003282e9a8950.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",21,[21],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
092633087d56b8782bb003282e9a8950.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",26,[26],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
096f3b651b268b7af4c8c32475fa23d1.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",26,[26],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
096f3b651b268b7af4c8c32475fa23d1.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",29,[29],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
0aadefb73e71794fb4a2802708db5bcf.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",48,[48],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
0aadefb73e71794fb4a2802708db5bcf.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",186,[186],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
10375900.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",120,[120],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
10375900.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",126,[126],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1048927.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",22,[22],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
11240995.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",20,[20],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
11280233.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",30,[30],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1202516.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",6,[6],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1230574.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",48,"[48, 49]",https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
12546e6e36607a63e254.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",62,"[62, 63, 64]",https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
12546e6e36607a63e254.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",70,"[70, 71, 72, 73]",https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1258524.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",37,[37],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
12da69b95d010c8a810fd384cca8d02a.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",70,[70],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
12da69b95d010c8a810fd384cca8d02a.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",138,[138],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
13623f68e36fdad4cb67.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",129,[129],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
13623f68e36fdad4cb67.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",151,[151],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
13623f68e36fdad4cb67.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",206,[206],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
13623f68e36fdad4cb67.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",209,[209],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1379479.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",27,[27],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1467584.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",13,[13],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1467584.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",22,[22],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1467584.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",29,[29],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1467584.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",39,[39],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1483322.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",62,[62],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1508912.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",53,[53],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1508912.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",56,[56],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1825401.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",14,[14],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1e7e3c1da32d00f8ce0dff6b86fd45fe.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",130,[130],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1f66e4d58074d64c8268.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",22,[22],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
1f66e4d58074d64c8268.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",47,[47],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
2482046.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",121,[121],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
2482046.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",123,[123],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
2482046.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",125,[125],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
2482046.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",130,[130],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
2482046.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",141,[141],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
2850866.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",31,[31],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
2970125.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",10,[10],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
2991773.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",275,[275],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
29e04da9a0410fd672d1e29b65908808.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",33,[33],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
29e04da9a0410fd672d1e29b65908808.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",34,[34],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
29e04da9a0410fd672d1e29b65908808.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",61,[61],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
2e19d98039469b9d0134.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",14,[14],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
2e19d98039469b9d0134.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",17,[17],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
3143903.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",32,[32],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
3362848.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",6,[6],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
3362848.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",7,[7],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
3362848.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",18,[18],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
36511794f7dff3bc9fd4156e0a29c5a1.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",40,"[40, 41, 42, 43, 44]",https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
389875.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",11,[11],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
389875.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",24,[24],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
3898757.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",11,[11],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
3898757.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",24,[24],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
3a96a407e16dae155744.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",13,[13],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
3a96a407e16dae155744.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",62,[62],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
3f0fef5c58f8f467c196d6977b7728ed.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",58,[58],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
3f0fef5c58f8f467c196d6977b7728ed.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",64,[64],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
4059125.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",20,[20],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
4091897.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",81,[81],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
4221932.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",20,[20],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
4345582.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",13,[13],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
4345582.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",14,[14],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
438743900728e61eaaa9.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",4,[4],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
438743900728e61eaaa9.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",9,[9],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
4690569.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",9,[9],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
47610e6462faba8781242cdb6218d83e.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",37,[37],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
47610e6462faba8781242cdb6218d83e.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",38,[38],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
